DATE,DATE_WEEK,DATE_MON,PGM_CODE,PGM_NAME,STIME,schedule_title,guestname,daily_corner,weekly_corner,dau_today,dau_pw,dau_wow,dau_yday,wau_today,wau_pw,mau_today,mau_pw,new_today,new_pw,new_wow,new_pct,react_today,react_pw,react_wow,react_pct,react_rate,react_rate_pw,react_rate_diff,churn_rate,churn_rate_pw,churn_diff,dau_1min,dau_10min,deep_rate,deep_rate_pw,deep_rate_diff,d1_ret,d1_ret_pw,d1_diff,d7_ret,d7_ret_pw,d7_diff,new_d1_ret,new_d1_ret_pw,new_d1_diff,new_d7_ret,new_d7_ret_pw,new_d7_diff,engage_rate,engage_rate_pw,engage_diff,habit_rate,habit_rate_pw,habit_diff,dau_week,dau_week_pw,dau_week_wow,new_week,new_week_pw,new_week_wow,new_week_pct,react_week,react_week_pw,react_week_wow,react_week_pct,react_rate_week,react_rate_week_pw,react_rate_week_diff,churn_week,churn_week_pw,churn_week_diff,wau_1min,wau_10min,deep_rate_week,deep_rate_week_pw,deep_rate_week_diff,w1_ret,w1_ret_pw,w1_diff,new_w1_ret,new_w1_ret_pw,new_w1_diff,engage_week,engage_week_pw,engage_week_diff,habit_week,habit_week_pw,habit_week_diff,dau_mon,dau_mon_pw,dau_mon_wow,new_mon,new_mon_pw,new_mon_wow,new_mon_pct,react_mon,react_mon_pw,react_mon_wow,react_mon_pct,react_rate_mon,react_rate_mon_pw,react_rate_mon_diff,churn_mon,churn_mon_pw,churn_mon_diff,mau_1min,mau_10min,deep_rate_mon,deep_rate_mon_pw,deep_rate_mon_diff,m1_ret,m1_ret_pw,m1_diff,new_m1_ret,new_m1_ret_pw,new_m1_diff,engage_mon,engage_mon_pw,engage_mon_diff,habit_mon,habit_mon_pw,habit_mon_diff,dau_week_avg,dau_mon_avg,wau_mon_avg
2026/03/02,,2026/02/01,L12,6시 저녁바람 김창완입니다,1800,,,,,9856,15779,-37.5,8894,,,,,394,269,46.5,4.0,,,,,,,,,,,6395,4717,73.8,72.5,1.3,24.76,28.36,-3.6,18.11,,,5.04,6.41,-1.4,2.97,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,13535,13043,
2026/03/02,,2026/02/01,L13,편상욱의 뉴스직격,1700,,,,,6125,10908,-43.8,0,,,,,150,277,-45.8,2.4,,,,,,,,,,,3722,2665,71.6,70.8,0.8,0,0,0.0,12.87,,,0,0,0.0,1.44,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,7443,6854,
2026/03/02,,2026/02/01,L14,김윤상의 뮤직투나잇,2000,,,,,9098,10345,-12.1,7299,,,,,929,227,309.3,10.2,,,,,,,,,,,5757,4158,72.2,72.8,-0.6,26.63,30.65,-4.0,22.15,,,5.05,7.04,-2.0,3.52,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,9372,9088,
2026/03/02,,2026/02/01,L15,음악이 흐르는 밤 박은경입니다,2200,,,,,8454,9579,-11.7,7650,,,,,229,244,-6.1,2.7,,,,,,,,,,,6091,5052,82.9,81.0,1.9,36.03,39.81,-3.8,32.95,,,6.07,7.72,-1.6,4.51,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,8811,8673,
2026/03/02,,2026/02/01,M05,김선재의 책하고놀자,0600,,,,,0,0,,5074,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,,,0.00,0.00,0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1727,2044,
2026/03/02,,2026/02/01,M07,최영주의 러브FM,0900,,,,,0,0,,16061,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,,,0.00,0.00,0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,5018,5770,
2026/03/02,,2026/02/01,M10,DJ래피의 드라이브 뮤직,0700,,,,,0,0,,13191,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,,,0.00,0.00,0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4450,5219,
2026/03/02,,2026/02/01,M11,DJ래피의 드라이브 뮤직,1600,,,,,0,0,,10191,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,,,0.00,0.00,0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3037,3487,
2026/03/02,,2026/02/01,P00,,,,,,,5950,8231,-27.7,4399,,,,,323,238,35.7,5.4,,,,,,,,,,,2614,1932,73.9,77.5,-3.6,24.07,27.16,-3.1,18.99,,,9.04,9.09,-0.1,3.78,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,7380,7157,
2026/03/02,,2026/02/01,T00,,,,,,,120769,186475,-35.2,100738,,,,,5128,4685,9.5,4.2,,,,,,,,,,,107434,95989,89.3,91.5,-2.2,53.1,60.23,-7.1,38.82,,,15.70,14.35,1.3,7.49,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,162389,158740,
2026/03/03,,2026/02/01,F00,,,,,,,134640,132898,1.3,86309,,,,,2726,3654,-25.4,2.0,,,,,,,,,,,119724,108757,90.8,90.7,0.1,57,66.01,-9.0,63.77,,,11.80,20.91,-9.1,8.65,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,118409,115782,
2026/03/03,,2026/02/01,F01,딘딘의 뮤직하이,2300,,,,,7703,7351,4.8,6744,,,,,217,248,-12.5,2.8,,,,,,,,,,,6290,5225,83.1,83.2,-0.1,41.64,41.22,0.4,37.55,,,8.94,10.21,-1.3,4.03,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6953,6825,
2026/03/03,,2026/02/01,F02,애프터 클럽,0100,,,,,3784,4041,-6.4,3810,,,,,109,85,28.2,2.9,,,,,,,,,,,3067,2655,86.6,83.0,3.6,36.27,37.65,-1.4,32.05,,,5.83,10.48,-4.6,1.18,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3981,3918,
2026/03/03,,2026/02/01,F03,파워 스테이션,0300,,,,,3469,2817,23.1,2979,,,,,58,68,-14.7,1.7,,,,,,,,,,,2894,2397,82.8,70.2,12.6,42.56,33.88,8.7,35.92,,,3.45,0.00,3.5,1.47,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3308,3274,
2026/03/03,,2026/02/01,F04,이인권의 펀펀투데이,0500,,,,,18125,16387,10.6,9044,,,,,167,138,21.0,0.9,,,,,,,,,,,15467,11495,74.3,75.0,-0.7,56.93,58.41,-1.5,57.25,,,19.79,24.41,-4.6,21.74,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,14201,13730,
2026/03/03,,2026/02/01,F05,김영철의 파워FM,0700,,,,,59227,55469,6.8,24465,,,,,539,394,36.8,0.9,,,,,,,,,,,54465,46724,85.8,85.9,-0.1,58,67.55,-9.5,65.82,,,14.81,25.05,-10.2,15.74,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,46111,44951,
2026/03/03,,2026/02/01,F06,아름다운 이 아침 봉태규입니다,0900,,,,,40995,41613,-1.5,26222,,,,,458,476,-3.8,1.1,,,,,,,,,,,37274,32466,87.1,87.2,-0.1,39.46,60.69,-21.2,55.2,,,6.88,16.67,-9.8,8.19,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,36971,36195,
2026/03/03,,2026/02/01,F07,박하선의 씨네타운,1100,,,,,28445,29724,-4.3,17424,,,,,320,699,-54.2,1.1,,,,,,,,,,,25854,22661,87.6,87.5,0.1,35.05,58.25,-23.2,52.88,,,8.71,20.00,-11.3,3.29,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,25355,24790,
2026/03/03,,2026/02/01,F08,12시엔 주현영,1200,,,,,34962,35211,-0.7,21630,,,,,487,548,-11.1,1.4,,,,,,,,,,,30820,26638,86.4,86.0,0.4,35.09,56.01,-20.9,52.88,,,7.31,18.35,-11.0,8.39,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,31090,30440,
2026/03/03,,2026/02/01,F09,두시탈출 컬투쇼,1400,,,,,41667,42119,-1.1,25673,,,,,602,789,-23.7,1.4,,,,,,,,,,,38543,34683,90.0,89.8,0.2,36.54,56.33,-19.8,53.89,,,5.68,17.24,-11.6,7.86,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,37498,36380,
2026/03/03,,2026/02/01,F10,황제파워,1600,,,,,38486,38354,0.3,21306,,,,,484,569,-14.9,1.3,,,,,,,,,,,34997,30332,86.7,86.3,0.4,38.14,52.95,-14.8,53.39,,,10.61,13.36,-2.7,9.84,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,33697,32530,
2026/03/03,,2026/02/01,F11,박소현의 러브게임,1800,,,,,29119,28481,2.2,16075,,,,,349,493,-29.2,1.2,,,,,,,,,,,26020,21387,82.2,81.4,0.8,40.67,49.87,-9.2,47.72,,,7.41,13.71,-6.3,6.90,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,24258,23308,
2026/03/03,,2026/02/01,F12,웬디의 영스트리트,2000,,,,,14334,13904,3.1,11801,,,,,295,411,-28.2,2.1,,,,,,,,,,,11630,9097,78.2,77.2,1.0,31.49,38.81,-7.3,35,,,2.16,12.03,-9.9,5.60,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,12399,12010,
2026/03/03,,2026/02/01,F13,배성재의 텐,2200,,,,,7576,7159,5.8,5971,,,,,206,221,-6.8,2.7,,,,,,,,,,,6247,4933,79.0,78.8,0.2,35.77,36.26,-0.5,32.02,,,6.25,11.00,-4.7,4.07,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6656,6461,
2026/03/03,,2026/02/01,G00,,,,,,,25464,26161,-2.7,18031,,,,,741,962,-23.0,2.9,,,,,,,,,,,16264,13326,81.9,81.7,0.2,38.8,48.72,-9.9,43.25,,,7.14,12.15,-5.0,3.85,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,24063,23634,
2026/03/03,,2026/02/01,L00,,,,,,,105996,103641,2.3,73456,,,,,2079,2564,-18.9,2.0,,,,,,,,,,,68958,58490,84.8,84.6,0.2,55.72,61.69,-6.0,58.93,,,12.74,20.27,-7.5,8.62,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,94335,92011,
2026/03/03,,2026/02/01,L01,YESTERDAY 20,0000,,,,,5561,6004,-7.4,5213,,,,,114,73,56.2,2.0,,,,,,,,,,,4031,3267,81.0,81.7,-0.7,36.85,39.67,-2.8,34.36,,,6.41,4.67,1.7,1.37,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,5737,5671,
2026/03/03,,2026/02/01,L02,Love20(재),0200,,,,,3461,3413,1.4,3173,,,,,55,38,44.7,1.6,,,,,,,,,,,2899,2544,87.8,71.7,16.1,35.68,34.86,0.8,31.41,,,3.23,2.63,0.6,0.00,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3612,3609,
2026/03/03,,2026/02/01,L03,OLDIES 20(재),0400,,,,,8130,7157,13.6,5214,,,,,70,74,-5.4,0.9,,,,,,,,,,,5502,3634,66.0,60.1,5.9,42.96,44.69,-1.7,43.47,,,8.16,13.16,-5.0,6.76,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6827,6655,
2026/03/03,,2026/02/01,L04,,,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,,,0,0,0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,
2026/03/03,,2026/02/01,L05,고현준의 뉴스 브리핑,0600,,,,,19921,18345,8.6,9169,,,,,118,75,57.3,0.6,,,,,,,,,,,16831,14371,85.4,85.1,0.3,60.82,65.31,-4.5,64.18,,,14.55,19.00,-4.4,8.00,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,13160,12113,
2026/03/03,,2026/02/01,L06,김태현의 정치쇼,0700,,,,,37696,35423,6.4,18330,,,,,342,260,31.5,0.9,,,,,,,,,,,23574,17872,75.8,76.7,-0.9,49.21,57.41,-8.2,55.08,,,11.34,20.65,-9.3,10.00,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,25535,23871,
2026/03/03,,2026/02/01,L07,이숙영의 러브FM,0900,,,,,24403,24507,-0.4,18136,,,,,295,320,-7.8,1.2,,,,,,,,,,,18341,14616,79.7,79.2,0.5,35.63,50.83,-15.2,46.68,,,6.11,10.78,-4.7,6.25,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,17703,16453,
2026/03/03,,2026/02/01,L08,박연미의 목돈연구소,1100,,,,,16945,16896,0.3,11939,,,,,180,392,-54.1,1.1,,,,,,,,,,,13901,11733,84.4,83.9,0.5,34.02,48.56,-14.5,45.4,,,9.77,11.56,-1.8,2.81,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,15059,14651,
2026/03/03,,2026/02/01,L09,유민상의 배고픈 라디오,1200,,,,,20677,20475,1.0,15209,,,,,301,307,-2.0,1.5,,,,,,,,,,,14767,11377,77.0,76.9,0.1,29.13,42.59,-13.5,40.05,,,5.09,9.56,-4.5,5.21,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,18915,18511,
2026/03/03,,2026/02/01,L10,그대의 오후 정엽입니다,1400,,,,,18421,18291,0.7,14082,,,,,310,470,-34.0,1.7,,,,,,,,,,,11445,8879,77.6,77.4,0.2,24.42,36.71,-12.3,34.09,,,3.13,8.02,-4.9,4.26,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,17266,16909,
2026/03/03,,2026/02/01,L11,인생은 오디션,1600,,,,,10559,10356,2.0,7232,,,,,159,202,-21.3,1.5,,,,,,,,,,,7351,5780,78.6,77.6,1.0,23.33,35.89,-12.6,33.15,,,8.77,4.69,4.1,3.47,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,7536,6973,
2026/03/03,,2026/02/01,L12,6시 저녁바람 김창완입니다,1800,,,,,15758,15197,3.7,9856,,,,,260,269,-3.3,1.6,,,,,,,,,,,10155,7296,71.8,72.2,-0.4,31.02,36.4,-5.4,34.5,,,5.33,11.15,-5.8,5.58,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,13535,13043,
2026/03/03,,2026/02/01,L13,편상욱의 뉴스직격,1700,,,,,10383,10119,2.6,6125,,,,,126,167,-24.6,1.2,,,,,,,,,,,6618,4695,70.9,69.4,1.5,24.54,33.49,-9.0,32.99,,,6.00,5.05,1.0,4.19,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,7443,6854,
2026/03/03,,2026/02/01,L14,김윤상의 뮤직투나잇,2000,,,,,10619,10280,3.3,9098,,,,,214,286,-25.2,2.0,,,,,,,,,,,7159,5210,72.8,73.6,-0.8,29.14,33.59,-4.5,30.85,,,2.26,9.69,-7.4,3.15,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,9372,9088,
2026/03/03,,2026/02/01,L15,음악이 흐르는 밤 박은경입니다,2200,,,,,9380,9435,-0.6,8454,,,,,243,251,-3.2,2.6,,,,,,,,,,,6642,5219,78.6,81.2,-2.6,39.39,39.5,-0.1,35.59,,,8.30,8.61,-0.3,5.18,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,8811,8673,
2026/03/03,,2026/02/01,M05,김선재의 책하고놀자,0600,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,,,0,0,0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1727,2044,
2026/03/03,,2026/02/01,M07,최영주의 러브FM,0900,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,,,0,0,0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,5018,5770,
2026/03/03,,2026/02/01,M10,DJ래피의 드라이브 뮤직,0700,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,,,0,0,0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4450,5219,
2026/03/03,,2026/02/01,M11,DJ래피의 드라이브 뮤직,1600,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,,,0,0,0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3037,3487,
2026/03/03,,2026/02/01,P00,,,,,,,8158,8622,-5.4,5950,,,,,232,266,-12.8,2.8,,,,,,,,,,,4146,3184,76.8,77.0,-0.2,28.59,37.82,-9.2,31.86,,,4.95,13.87,-8.9,3.01,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,7380,7157,
2026/03/03,,2026/02/01,T00,,,,,,,184134,181878,1.2,120769,,,,,3808,5292,-28.0,2.1,,,,,,,,,,,170761,157171,92.0,91.9,0.1,63.3,70.12,-6.8,67.44,,,13.77,20.11,-6.3,8.60,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,162389,158740,
2026/03/04,,2026/02/01,F00,,,,,,,139186,137885,0.9,134640,,,,,2995,4137,-27.6,2.2,,,,,,,,,,,123918,112457,90.8,90.1,0.7,69.78,68.42,1.4,64.01,,,25.72,15.57,10.1,8.94,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,118409,115782,
2026/03/04,,2026/02/01,F01,딘딘의 뮤직하이,2300,,,,,7643,7893,-3.2,7703,,,,,249,378,-34.1,3.3,,,,,,,,,,,6205,5175,83.4,83.0,0.4,42.74,43.48,-0.7,35.44,,,13.36,7.66,5.7,3.17,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6953,6825,
2026/03/04,,2026/02/01,F02,애프터 클럽,0100,,,,,4069,4199,-3.1,3784,,,,,75,178,-57.9,1.8,,,,,,,,,,,3208,2733,85.2,85.1,0.1,40.94,39.79,1.1,34.34,,,9.17,7.06,2.1,1.12,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3981,3918,
2026/03/04,,2026/02/01,F03,파워 스테이션,0300,,,,,3477,3862,-10.0,3469,,,,,50,241,-79.3,1.4,,,,,,,,,,,2921,2454,84.0,84.3,-0.3,43.93,42.99,0.9,36.51,,,10.34,0.00,10.3,0.83,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3308,3274,
2026/03/04,,2026/02/01,F04,이인권의 펀펀투데이,0500,,,,,18357,16814,9.2,18125,,,,,133,248,-46.4,0.7,,,,,,,,,,,15705,11618,74.0,74.9,-0.9,61.5,61.52,0.0,58.09,,,29.94,19.57,10.4,12.10,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,14201,13730,
2026/03/04,,2026/02/01,F05,김영철의 파워FM,0700,,,,,61331,57936,5.9,59227,,,,,499,653,-23.6,0.8,,,,,,,,,,,56433,48352,85.7,84.3,1.4,70.47,70.01,0.5,65.43,,,29.50,20.05,9.5,12.40,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,46111,44951,
2026/03/04,,2026/02/01,F06,아름다운 이 아침 봉태규입니다,0900,,,,,42293,41705,1.4,40995,,,,,399,577,-30.8,0.9,,,,,,,,,,,38546,33653,87.3,87.4,-0.1,61.13,60.62,0.5,56.54,,,21.18,13.45,7.7,8.15,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,36971,36195,
2026/03/04,,2026/02/01,F07,박하선의 씨네타운,1100,,,,,28893,29035,-0.5,28445,,,,,290,388,-25.3,1.0,,,,,,,,,,,26373,23143,87.8,88.3,-0.5,58.67,56.81,1.9,54.72,,,18.44,5.87,12.6,8.76,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,25355,24790,
2026/03/04,,2026/02/01,F08,12시엔 주현영,1200,,,,,36366,36269,0.3,34962,,,,,512,599,-14.5,1.4,,,,,,,,,,,32029,27607,86.2,86.0,0.2,57.93,57.46,0.5,53.23,,,18.28,15.33,3.0,8.85,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,31090,30440,
2026/03/04,,2026/02/01,F09,두시탈출 컬투쇼,1400,,,,,43479,44220,-1.7,41667,,,,,653,788,-17.1,1.5,,,,,,,,,,,40497,36646,90.5,89.4,1.1,59.89,58.88,1.0,53.95,,,18.60,13.18,5.4,9.01,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,37498,36380,
2026/03/04,,2026/02/01,F10,황제파워,1600,,,,,40224,39635,1.5,38486,,,,,547,568,-3.7,1.4,,,,,,,,,,,36542,31451,86.1,86.4,-0.3,59.17,57.4,1.8,54.42,,,20.04,14.94,5.1,12.50,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,33697,32530,
2026/03/04,,2026/02/01,F11,박소현의 러브게임,1800,,,,,29754,29219,1.8,29119,,,,,371,465,-20.2,1.2,,,,,,,,,,,26448,21597,81.7,81.2,0.5,52.22,50.19,2.0,48.13,,,17.19,7.71,9.5,10.97,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,24258,23308,
2026/03/04,,2026/02/01,F12,웬디의 영스트리트,2000,,,,,14684,14077,4.3,14334,,,,,433,288,50.3,2.9,,,,,,,,,,,11736,9160,78.1,77.5,0.6,40.26,38.57,1.7,35.9,,,13.90,6.81,7.1,7.64,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,12399,12010,
2026/03/04,,2026/02/01,F13,배성재의 텐,2200,,,,,7704,7577,1.7,7576,,,,,290,363,-20.1,3.8,,,,,,,,,,,6398,4995,78.1,79.5,-1.4,38.32,38.04,0.3,32.86,,,12.14,7.24,4.9,2.48,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6656,6461,
2026/03/04,,2026/02/01,G00,,,,,,,26672,26749,-0.3,25464,,,,,974,1095,-11.1,3.7,,,,,,,,,,,17117,14038,82.0,81.8,0.2,50.18,48.22,2.0,44.6,,,14.04,9.25,4.8,3.38,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,24063,23634,
