DATE,DATE_WEEK,DATE_MON,PGM_CODE,PGM_NAME,STIME,program_title,guestname,daily_corner,weekly_corner,view_radio_yn,live_yn,dau,dau_prev,dau_chg,dau_d2,dau_r7,dau_r7_prev,dau_r7_chg,dau_r30,dau_r30_prev,dau_r30_chg,new,new_prev,new_chg,new_share,react,react_prev,react_chg,react_share,react_rate,react_rate_prev,react_rate_diff,churn_rate,churn_rate_prev,churn_rate_diff,dau_1min,dau_1min_prev,dau_1min_chg,dau_10min,dau_10min_prev,dau_10min_chg,real_rate,real_rate_prev,real_rate_diff,deep_rate,deep_rate_prev,deep_rate_diff,d1_ret,d1_ret_prev,d1_ret_diff,d7_ret,d7_ret_prev,d7_ret_diff,new_d1_ret,new_d1_ret_prev,new_d1_ret_diff,new_d7_ret,new_d7_ret_prev,new_d7_ret_diff,engage_rate,engage_rate_prev,engage_rate_diff,habit_rate,habit_rate_prev,habit_rate_diff,wau,wau_prev,wau_chg,new_week,new_week_prev,new_week_chg,new_week_share,react_week,react_week_prev,react_week_chg,react_week_share,react_rate_week,react_rate_week_prev,react_rate_week_diff,churn_rate_week,churn_rate_week_prev,churn_rate_week_diff,wau_1min,wau_1min_prev,wau_1min_chg,wau_10min,wau_10min_prev,wau_10min_chg,real_rate_week,real_rate_week_prev,real_rate_week_diff,deep_rate_week,deep_rate_week_prev,deep_rate_week_diff,w1_ret,w1_ret_prev,w1_ret_diff,new_w1_ret,new_w1_ret_prev,new_w1_ret_diff,engage_rate_week,engage_rate_week_prev,engage_rate_week_diff,habit_rate_week,habit_rate_week_prev,habit_rate_week_diff,mau,mau_prev,mau_chg,new_mon,new_mon_prev,new_mon_chg,new_mon_share,react_mon,react_mon_prev,react_mon_chg,react_mon_share,react_rate_mon,react_rate_mon_prev,react_rate_mon_diff,churn_rate_mon,churn_rate_mon_prev,churn_rate_mon_diff,mau_1min,mau_1min_prev,mau_1min_chg,mau_10min,mau_10min_prev,mau_10min_chg,real_rate_mon,real_rate_mon_prev,real_rate_mon_diff,deep_rate_mon,deep_rate_mon_prev,deep_rate_mon_diff,m1_ret,m1_ret_prev,m1_ret_diff,new_m1_ret,new_m1_ret_prev,new_m1_ret_diff,engage_rate_mon,engage_rate_mon_prev,engage_rate_mon_diff,habit_rate_mon,habit_rate_mon_prev,habit_rate_mon_diff
2026/04/16,2026/04/06,2026/03/01,L12,6시 저녁바람 김창완입니다,1800,,,,,,,16630,15412,7.9,16684,52846,53342,-0.9,133873,,,444,566,-21.6,2.7,652,1969,-66.9,3.9,3.4,0,3.4,23.3,25.6,-2.3,10235,9579,6.8,7304,6750,8.2,,,,71.4,70.5,0.9,35.60,33.17,2.4,33.23,31.16,2.1,12.72,11.01,1.7,9.01,6.32,2.7,1.9,2.2,-0.3,0.2,,,54060,53489,1.1,4384,3909,12.2,8.1,3575,3351,6.7,6.6,0,0,0.0,15.6,14.9,0.7,31834,31041,2.6,22297,21670,2.9,,,,70.0,69.8,0.2,48.30,48.42,-0.1,13.12,8.23,4.9,2.6,2.3,0.3,0.7,,,131781,,,9419,,,7.1,,,,,,,,,,,77857,,,53225,,,,,,68.4,,,68.42,,,2.31,,,1.5,,,0.0,,
2026/04/16,2026/04/06,2026/03/01,L13,편상욱의 뉴스직격,1700,,,,,,,10946,10270,6.6,11427,30804,30274,1.8,87540,,,287,366,-21.6,2.6,287,1149,-75.0,2.6,2.1,0,2.1,22.0,22.5,-0.5,6289,5894,6.7,4483,4067,10.2,,,,71.3,69.0,2.3,31.93,31.14,0.8,30.41,28.51,1.9,12.59,9.80,2.8,6.56,7.53,-1.0,1.3,1.5,-0.2,0.2,,,34117,34894,-2.2,1776,1866,-4.8,5.2,1338,1259,6.3,3.9,0,0,0.0,12.9,12.0,0.9,17938,18577,-3.4,11935,12462,-4.2,,,,66.5,67.1,-0.6,42.25,44.16,-1.9,7.98,6.25,1.7,1.6,1.4,0.2,0.5,,,83895,,,4218,,,5.0,,,,,,,,,,,44673,,,28587,,,,,,64.0,,,63.80,,,1.05,,,0.8,,,0.0,,
2026/04/16,2026/04/06,2026/03/01,L14,김윤상의 뮤직투나잇,2000,,,,,,,10717,10156,5.5,11006,37153,37658,-1.3,104470,,,370,457,-19.0,3.5,288,1262,-77.2,2.7,2.1,0,2.1,23.0,25.1,-2.1,7215,6714,7.5,5241,4808,9.0,,,,72.6,71.6,1.0,33.05,31.47,1.6,30.51,28.31,2.2,10.11,9.60,0.5,7.00,5.23,1.8,2.1,2.5,-0.4,0.1,,,37905,38234,-0.9,3925,3330,17.9,10.4,2664,2393,11.3,7.0,0,0,0.0,18.5,16.2,2.3,23072,23183,-0.5,16171,16261,-0.6,,,,70.1,70.1,0.0,40.56,41.90,-1.3,9.55,6.84,2.7,3.1,2.9,0.2,0.5,,,105605,,,9923,,,9.4,,,,,,,,,,,61803,,,41842,,,,,,67.7,,,62.25,,,2.48,,,1.7,,,0.1,,
2026/04/16,2026/04/06,2026/03/01,L15,음악이 흐르는 밤 박은경입니다,2200,,,,,,,9498,8975,5.8,9150,30224,31293,-3.4,82575,,,375,394,-4.8,3.9,247,1109,-77.7,2.6,2.4,0,2.4,17.3,19.6,-2.3,6725,6396,5.1,5175,4942,4.7,,,,77.0,77.3,-0.3,39.58,37.88,1.7,34.53,31.02,3.5,15.30,12.18,3.1,10.15,6.81,3.3,3.2,3.0,0.2,0.2,,,30955,32623,-5.1,2932,2775,5.7,9.5,1877,2068,-9.2,6.1,0,0,0.0,20.4,17.2,3.2,20626,22015,-6.3,15398,16743,-8.0,,,,74.7,76.1,-1.4,42.97,47.16,-4.2,12.83,5.63,7.2,3.8,4.8,-1.0,1.2,,,81588,,,7702,,,9.4,,,,,,,,,,,49574,,,36097,,,,,,72.8,,,62.80,,,2.26,,,2.3,,,0.1,,
2026/04/16,2026/04/06,2026/03/01,M05,김선재의 책하고놀자,0600,,,,,,,0,0,,0,11712,10946,7.0,28518,,,0,0,,,0,0,,,0,0,0.0,,,,0,0,,0,0,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,,,7980,7122,12.0,402,359,12.0,5.0,612,549,11.5,7.7,0,0,0.0,7.2,7.5,-0.3,4964,4596,8.0,3610,3318,8.8,,,,72.7,72.2,0.5,35.19,31.63,3.6,6.96,2.70,4.3,1.0,1.2,-0.2,0.0,,,28566,,,705,,,2.5,,,,,,,,,,,17770,,,12460,,,,,,70.1,,,59.43,,,1.00,,,0.5,,,0.0,,
2026/04/16,2026/04/06,2026/03/01,M07,최영주의 러브FM,0900,,,,,,,0,0,,0,30605,30363,0.8,77974,,,0,0,,,0,0,,,0,0,0.0,,,,0,0,,0,0,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,,,19225,18744,2.6,1439,1242,15.9,7.5,2386,2334,2.2,12.4,0,0,0.0,12.6,11.9,0.7,11939,11601,2.9,8498,8124,4.6,,,,71.2,70.0,1.2,30.30,29.99,0.3,11.43,3.67,7.8,3.2,3.6,-0.4,0.0,,,81646,,,2952,,,3.6,,,,,,,,,,,49914,,,36427,,,,,,73.0,,,60.28,,,1.65,,,1.4,,,0.0,,
2026/04/16,2026/04/06,2026/03/01,M10,DJ래피의 드라이브 뮤직,0700,,,,,,,0,0,,0,27412,26440,3.7,66834,,,0,0,,,0,0,,,0,0,0.0,,,,0,0,,0,0,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,,,18620,17277,7.8,1156,950,21.7,6.2,1949,1661,17.3,10.5,0,0,0.0,10.5,10.4,0.1,10711,9973,7.4,8098,7392,9.6,,,,75.6,74.1,1.5,35.16,32.39,2.8,11.16,4.68,6.5,2.7,2.7,0.0,0.0,,,68681,,,2299,,,3.3,,,,,,,,,,,37715,,,27154,,,,,,72.0,,,61.56,,,2.71,,,1.5,,,0.0,,
2026/04/16,2026/04/06,2026/03/01,M11,DJ래피의 드라이브 뮤직,1600,,,,,,,0,0,,0,19654,19322,1.7,56096,,,0,0,,,0,0,,,0,0,0.0,,,,0,0,,0,0,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,,,11478,10913,5.2,1154,1038,11.2,10.1,1627,1524,6.8,14.2,0,0,0.0,14.1,14.4,-0.3,6443,6124,5.2,4435,4222,5.0,,,,68.8,68.9,-0.1,21.09,19.84,1.3,7.32,2.10,5.2,3.7,3.7,0.0,0.0,,,59731,,,2767,,,4.6,,,,,,,,,,,32572,,,22010,,,,,,67.6,,,49.30,,,0.65,,,1.4,,,0.0,,
2026/04/16,2026/04/06,2026/03/01,P00,,,,,,,,,8961,8586,4.4,8759,28011,29065,-3.6,85599,,,364,460,-20.9,4.1,328,1059,-69.0,3.7,3.2,0,3.2,23.6,27.8,-4.2,4405,4233,4.1,3334,3182,4.8,,,,75.7,75.2,0.5,37.98,35.56,2.4,33.47,32.24,1.2,12.32,9.47,2.8,8.26,7.41,0.8,0.7,0.7,0.0,0.0,,,29801,30944,-3.7,3017,2951,2.2,10.1,2108,2087,1.0,7.1,0,0,0.0,18.0,16.2,1.8,12686,13149,-3.5,9309,9586,-2.9,,,,73.4,72.9,0.5,38.35,40.13,-1.8,10.57,8.17,2.4,1.3,1.2,0.1,0.7,,,84878,,,7870,,,9.3,,,,,,,,,,,34493,,,23643,,,,,,68.5,,,57.24,,,1.95,,,0.6,,,0.0,,
2026/04/16,2026/04/06,2026/03/01,T00,,,,,,,,,194339,184780,5.2,193012,355436,357570,-0.6,637479,,,7348,8004,-8.2,3.8,18710,24579,-23.9,9.6,21.2,0,21.2,27.3,29.5,-2.2,178493,170223,4.9,162511,155691,4.4,,,,91.0,91.5,-0.5,72.45,70.25,2.2,69.69,66.53,3.2,28.84,27.56,1.3,23.11,17.52,5.6,3.1,3.3,-0.2,0.6,,,355675,360937,-1.5,48431,49090,-1.3,13.6,78789,53601,47.0,22.2,0,0,0.0,28.8,26.5,2.3,319771,321436,-0.5,289662,291575,-0.7,,,,90.6,90.7,-0.1,71.23,73.46,-2.2,25.26,21.11,4.2,5.5,4.7,0.8,5.5,,,642740,,,127759,,,19.9,,,,,,,,,,,547853,,,484155,,,,,,88.4,,,81.68,,,5.54,,,5.0,,,0.4,,
2026/04/17,2026/04/06,2026/03/01,F00,,,,,,,,,135234,135114,0.1,144316,282831,281258,0.6,524803,,,4592,6592,-30.3,3.4,15421,27883,-44.7,11.4,14.5,0,14.5,29.8,27.9,1.9,120209,119052,1.0,109297,108024,1.2,,,,90.9,90.7,0.2,65.12,66.96,-1.8,63.66,62.03,1.6,25.89,27.91,-2.0,19.45,18.17,1.3,2.0,2.1,-0.1,6.9,8.8,-1.9,283695,283173,0.2,35386,35223,0.5,12.5,52885,36907,43.3,18.6,0,0,0.0,25.8,24.6,1.2,243817,241893,0.8,218467,217226,0.6,,,,89.6,89.8,-0.2,69.11,70.19,-1.1,24.22,20.35,3.9,4.3,3.5,0.8,4.7,,,527402,,,90724,,,17.2,,,,,,,,,,,437281,,,384331,,,,,,87.9,,,80.69,,,4.22,,,4.3,,,0.3,,
2026/04/17,2026/04/06,2026/03/01,F01,딘딘의 뮤직하이,2300,,,,,,,6433,6504,-1.1,7130,22465,22540,-0.3,63624,,,263,375,-29.9,4.1,232,1178,-80.3,3.6,2.1,0,2.1,9.9,9.7,0.2,5175,5214,-0.7,4287,4272,0.4,,,,82.8,81.9,0.9,35.96,36.30,-0.3,33.24,31.40,1.8,9.29,16.17,-6.9,8.00,5.67,2.3,1.4,1.3,0.1,6.2,7.5,-1.3,22796,23433,-2.7,2457,2169,13.3,10.8,812,812,0.0,3.6,0,0,0.0,18.0,16.3,1.7,17320,17444,-0.7,14098,14334,-1.6,,,,81.4,82.2,-0.8,41.65,43.48,-1.8,10.74,6.36,4.4,2.1,2.0,0.1,2.2,,,64552,,,7041,,,10.9,,,,,,,,,,,48070,,,38625,,,,,,80.4,,,59.64,,,0.88,,,1.7,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,F02,애프터 클럽,0100,,,,,,,3793,3935,-3.6,3880,12852,12414,3.5,35809,,,163,214,-23.8,4.3,54,274,-80.3,1.4,0.9,0,0.9,21.7,20.7,1.0,3109,3206,-3.0,2682,2757,-2.7,,,,86.3,86.0,0.3,42.35,44.27,-1.9,35.27,36.53,-1.3,20.14,17.16,3.0,9.81,11.66,-1.8,0.8,1.1,-0.3,8.6,6.5,2.1,12396,12526,-1.0,1173,910,28.9,9.5,786,772,1.8,6.3,0,0,0.0,17.6,17.1,0.5,9540,9605,-0.7,8016,8071,-0.7,,,,84.0,84.0,0.0,42.74,42.85,-0.1,10.44,3.87,6.6,1.5,1.6,-0.1,1.8,,,36981,,,3056,,,8.3,,,,,,,,,,,27114,,,22428,,,,,,82.7,,,58.60,,,0.64,,,1.0,,,0.0,,
2026/04/17,2026/04/06,2026/03/01,F03,파워 스테이션,0300,,,,,,,3484,3535,-1.4,3522,10969,10289,6.6,29772,,,137,216,-36.6,3.9,83,286,-71.0,2.4,1.7,0,1.7,18.1,18.4,-0.3,2966,2884,2.8,2464,2423,1.7,,,,83.1,84.0,-0.9,46.05,46.99,-0.9,39.63,39.68,0.0,16.39,14.63,1.8,4.63,8.42,-3.8,0.7,0.4,0.3,11.7,4.1,7.6,10392,10421,-0.3,858,629,36.4,8.3,564,515,9.5,5.4,0,0,0.0,14.0,15.5,-1.5,8244,8173,0.9,7008,6773,3.5,,,,85.0,82.9,2.1,44.31,43.26,1.1,10.97,2.64,8.3,0.8,0.9,-0.1,1.5,,,30312,,,2200,,,7.3,,,,,,,,,,,22830,,,18823,,,,,,82.4,,,59.80,,,0.62,,,0.6,,,0.0,,
2026/04/17,2026/04/06,2026/03/01,F04,이인권의 펀펀투데이,0500,,,,,,,18277,17440,4.8,19148,42803,40722,5.1,90918,,,364,454,-19.8,2.0,769,1722,-55.3,4.2,4.4,0,4.4,15.5,15.7,-0.2,15531,14771,5.1,11582,11027,5.0,,,,74.6,74.7,-0.1,59.51,59.44,0.1,57.04,55.83,1.2,30.96,27.08,3.9,20.04,23.13,-3.1,0.6,0.8,-0.2,8.4,8.7,-0.3,41762,41251,1.2,1979,2066,-4.2,4.7,1946,1753,11.0,4.7,0,0,0.0,10.5,10.5,0.0,34439,34140,0.9,27100,26909,0.7,,,,78.7,78.8,-0.1,60.72,59.67,1.0,14.13,11.22,2.9,1.7,1.2,0.5,1.8,,,89279,,,4664,,,5.2,,,,,,,,,,,70725,,,53519,,,,,,75.7,,,74.33,,,4.08,,,1.5,,,0.0,,
2026/04/17,2026/04/06,2026/03/01,F05,김영철의 파워FM,0700,,,,,,,60233,59420,1.4,66003,119973,115213,4.1,220073,,,898,1417,-36.6,1.5,3865,7477,-48.3,6.4,8.7,0,8.7,21.6,17.9,3.7,55607,54349,2.3,47542,46461,2.3,,,,85.5,85.5,0.0,65.17,68.61,-3.4,66.10,65.43,0.7,25.65,29.21,-3.6,20.32,24.36,-4.0,2.0,2.0,0.0,5.7,6.3,-0.6,118247,117250,0.9,6527,7424,-12.1,5.5,9012,7476,20.5,7.6,0,0,0.0,13.3,13.5,-0.2,104579,104036,0.5,90618,90410,0.2,,,,86.7,86.9,-0.2,70.10,69.35,0.8,19.67,20.23,-0.6,3.4,2.5,0.9,3.4,,,220061,,,15015,,,6.8,,,,,,,,,,,187479,,,156332,,,,,,83.4,,,79.72,,,3.52,,,3.3,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,F06,아름다운 이 아침 봉태규입니다,0900,,,,,,,41973,41801,0.4,43333,102536,101175,1.3,213404,,,896,1269,-29.4,2.1,2565,6050,-57.6,6.1,6.6,0,6.6,20.7,19.7,1.0,37963,37746,0.6,32990,32756,0.7,,,,86.9,86.8,0.1,59.06,59.72,-0.7,56.59,55.48,1.1,29.84,25.44,4.4,20.02,16.40,3.6,0.9,0.9,0.0,7.1,5.4,1.7,100442,100698,-0.3,6701,6837,-2.0,6.7,8152,7127,14.4,8.1,0,0,0.0,14.6,14.2,0.4,87233,86906,0.4,75514,75237,0.4,,,,86.6,86.6,0.0,61.87,62.14,-0.3,16.63,14.13,2.5,2.0,1.4,0.6,2.7,,,218497,,,15309,,,7.0,,,,,,,,,,,183117,,,155244,,,,,,84.8,,,76.73,,,1.69,,,1.9,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,F07,박하선의 씨네타운,1100,,,,,,,28034,27522,1.9,29074,72020,71682,0.5,162443,,,672,734,-8.4,2.4,1397,3684,-62.1,5.0,4.9,0,4.9,18.5,18.0,0.5,25525,25091,1.7,22489,22153,1.5,,,,88.1,88.3,-0.2,57.22,57.44,-0.2,55.99,54.48,1.5,30.85,27.30,3.6,22.89,14.75,8.1,0.4,0.6,-0.2,9.8,6.7,3.1,70832,71246,-0.6,4902,4758,3.0,6.9,4659,4575,1.8,6.6,0,0,0.0,14.0,13.3,0.7,61541,61128,0.7,52326,51691,1.2,,,,85.0,84.6,0.4,57.52,57.81,-0.3,13.66,12.25,1.4,1.2,0.8,0.4,2.5,,,166013,,,10397,,,6.3,,,,,,,,,,,139172,,,115380,,,,,,82.9,,,72.48,,,1.05,,,1.0,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,F08,12시엔 주현영,1200,,,,,,,34382,34153,0.7,35861,89881,90094,-0.2,206060,,,990,1118,-11.4,2.9,1923,5302,-63.7,5.6,5.1,0,5.1,21.0,21.0,0.0,30190,30002,0.6,26018,25960,0.2,,,,86.2,86.5,-0.3,55.01,55.29,-0.3,52.88,51.32,1.6,28.64,22.15,6.5,21.56,14.89,6.7,0.7,0.7,0.0,7.8,6.0,1.8,89983,90482,-0.6,7063,7505,-5.9,7.8,6789,6457,5.1,7.5,0,0,0.0,16.7,15.6,1.1,75161,74895,0.4,62015,62028,0.0,,,,82.5,82.8,-0.3,56.78,57.20,-0.4,13.67,13.24,0.4,1.5,1.3,0.2,2.3,,,211013,,,17086,,,8.1,,,,,,,,,,,171951,,,138922,,,,,,80.8,,,73.17,,,1.40,,,1.3,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,F09,두시탈출 컬투쇼,1400,,,,,,,42528,42812,-0.7,45262,109713,111832,-1.9,243301,,,1314,1576,-16.6,3.1,3097,7993,-61.3,7.3,6.6,0,6.6,25.5,24.1,1.4,39153,39322,-0.4,35424,35523,-0.3,,,,90.5,90.3,0.2,54.55,56.05,-1.5,52.63,49.55,3.1,26.38,23.82,2.6,19.80,12.93,6.9,0.6,0.6,0.0,7.0,5.8,1.2,112014,112205,-0.2,10083,10770,-6.4,9.0,11115,11231,-1.0,9.9,0,0,0.0,20.2,18.2,2.0,100024,99694,0.3,87226,86411,0.9,,,,87.2,86.7,0.5,58.92,60.17,-1.2,17.99,16.31,1.7,2.0,1.9,0.1,3.2,,,243807,,,24501,,,10.0,,,,,,,,,,,211745,,,183454,,,,,,86.6,,,75.04,,,1.45,,,2.2,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,F10,황제파워,1600,,,,,,,38566,39032,-1.2,41449,99093,96636,2.5,210968,,,981,1309,-25.1,2.5,2335,6427,-63.7,6.1,5.3,0,5.3,21.1,20.0,1.1,34986,35188,-0.6,30065,30357,-1.0,,,,85.9,86.3,-0.4,52.99,54.11,-1.1,50.92,50.43,0.5,30.06,25.34,4.7,18.95,16.31,2.6,1.3,1.5,-0.2,7.9,7.8,0.1,98570,97824,0.8,7102,7523,-5.6,7.2,7033,6627,6.1,7.1,0,0,0.0,15.1,14.6,0.5,85316,84893,0.5,72468,72235,0.3,,,,84.9,85.1,-0.2,60.47,60.61,-0.1,16.99,13.55,3.4,2.5,2.3,0.2,2.9,,,210984,,,17346,,,8.2,,,,,,,,,,,178817,,,150177,,,,,,84.0,,,74.77,,,0.80,,,2.6,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,F11,박소현의 러브게임,1800,,,,,,,26397,25893,1.9,29104,73884,72744,1.6,165056,,,722,913,-20.9,2.7,1631,4511,-63.8,6.2,4.5,0,4.5,22.1,21.5,0.6,23319,23059,1.1,18832,18629,1.1,,,,80.8,80.8,0.0,44.75,45.30,-0.5,44.71,43.82,0.9,19.20,18.08,1.1,18.40,13.34,5.1,0.8,1.0,-0.2,8.9,7.2,1.7,74199,74285,-0.1,5354,5342,0.2,7.2,4699,4414,6.5,6.3,0,0,0.0,14.3,13.9,0.4,63801,64096,-0.5,53014,53364,-0.7,,,,83.1,83.3,-0.2,58.04,57.47,0.6,15.54,9.65,5.9,1.9,1.7,0.2,2.6,,,166988,,,12870,,,7.7,,,,,,,,,,,139445,,,114918,,,,,,82.4,,,74.18,,,1.21,,,1.8,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,F12,웬디의 영스트리트,2000,,,,,,,11897,11860,0.3,13362,43025,43160,-0.3,118131,,,484,820,-41.0,4.1,564,2272,-75.2,4.7,2.5,0,2.5,22.5,21.6,0.9,9569,9493,0.8,7433,7256,2.4,,,,77.7,76.4,1.3,33.21,33.48,-0.3,31.89,31.57,0.3,13.03,13.64,-0.6,8.66,8.85,-0.2,1.3,1.5,-0.2,6.7,6.4,0.3,43907,44413,-1.1,4971,4229,17.5,11.3,2909,2591,12.3,6.6,0,0,0.0,18.1,15.9,2.2,34056,34347,-0.8,26394,26675,-1.1,,,,77.5,77.7,-0.2,43.90,44.25,-0.4,10.38,7.09,3.3,3.1,1.9,1.2,1.3,,,122293,,,13060,,,10.7,,,,,,,,,,,91012,,,70249,,,,,,77.2,,,65.19,,,1.16,,,1.7,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,F13,배성재의 텐,2200,,,,,,,6291,6299,-0.1,7148,23592,23533,0.3,68388,,,222,319,-30.4,3.5,245,1169,-79.0,3.9,2.0,0,2.0,19.2,19.6,-0.4,5127,5057,1.4,4137,4097,1.0,,,,80.7,81.0,-0.3,31.80,32.62,-0.8,30.70,28.93,1.8,11.76,15.31,-3.6,10.03,8.43,1.6,1.0,0.9,0.1,6.1,7.9,-1.8,23803,24703,-3.6,2088,1917,8.9,8.8,1399,1336,4.7,5.9,0,0,0.0,16.2,16.0,0.2,17856,17992,-0.8,14034,14205,-1.2,,,,78.6,79.0,-0.4,39.92,40.84,-0.9,10.54,5.87,4.7,1.8,1.3,0.5,1.6,,,68560,,,6049,,,8.8,,,,,,,,,,,51606,,,39752,,,,,,77.0,,,59.60,,,1.01,,,1.4,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,G00,,,,,,,,,21621,22164,-2.4,22895,68954,69816,-1.2,192665,,,1066,1536,-30.6,4.9,1703,5112,-66.7,7.9,5.3,0,5.3,31.3,30.8,0.5,13100,13336,-1.8,10215,10673,-4.3,,,,78.0,80.0,-2.0,43.43,44.06,-0.6,37.79,36.30,1.5,12.93,15.16,-2.2,7.42,6.83,0.6,0.4,0.3,0.1,0.2,2.1,-1.9,70346,77339,-9.0,9461,9375,0.9,13.4,7190,7033,2.2,10.2,0,0,0.0,23.7,21.1,2.6,36976,41983,-11.9,28709,33253,-13.7,,,,77.6,79.2,-1.6,43.45,49.75,-6.3,13.43,10.25,3.2,0.7,0.5,0.2,1.0,,,195873,,,28223,,,14.4,,,,,,,,,,,99523,,,75516,,,,,,75.9,,,66.86,,,2.61,,,0.4,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,L00,,,,,,,,,110520,110986,-0.4,116235,245235,245905,-0.3,464706,,,3641,5340,-31.8,3.3,12461,24754,-49.7,11.3,12.8,0,12.8,30.3,29.3,1.0,69851,69544,0.4,58237,57715,0.9,,,,83.4,83.0,0.4,61.19,62.23,-1.0,58.06,56.05,2.0,24.70,26.52,-1.8,17.90,15.89,2.0,2.4,2.5,-0.1,3.2,5.0,-1.8,248210,252893,-1.9,29435,30457,-3.4,11.9,45192,34496,31.0,18.2,0,0,0.0,26.5,24.2,2.3,149906,150878,-0.6,119648,120555,-0.8,,,,79.8,79.9,-0.1,66.87,69.35,-2.5,25.65,22.98,2.7,3.7,3.3,0.4,3.2,,,463475,,,71514,,,15.4,,,,,,,,,,,284316,,,217387,,,,,,76.5,,,80.67,,,6.79,,,2.8,,,0.3,,
2026/04/17,2026/04/06,2026/03/01,L01,YESTERDAY 20,0000,,,,,,,5674,5336,6.3,5563,17890,18159,-1.5,49072,,,176,195,-9.7,3.1,140,220,-36.4,2.5,1.8,0,1.8,22.5,22.8,-0.3,4073,3782,7.7,3330,3077,8.2,,,,81.8,81.4,0.4,42.15,39.85,2.3,35.94,32.94,3.0,10.67,10.17,0.5,10.77,7.07,3.7,2.4,2.2,0.2,4.1,2.2,1.9,17687,18791,-5.9,1198,1108,8.1,6.8,1223,1228,-0.4,6.9,0,0,0.0,19.2,16.2,3.0,11887,12858,-7.6,9526,10129,-6.0,,,,80.1,78.8,1.3,42.87,47.39,-4.5,10.92,5.08,5.8,3.1,3.4,-0.3,1.1,,,49849,,,3233,,,6.5,,,,,,,,,,,33104,,,25593,,,,,,77.3,,,62.79,,,2.92,,,1.7,,,0.0,,
2026/04/17,2026/04/06,2026/03/01,L02,Love20(재),0200,,,,,,,3630,3603,0.7,3576,11874,11588,2.5,31759,,,87,149,-41.6,2.4,155,384,-59.6,4.3,3.1,0,3.1,21.7,22.1,-0.4,3029,2956,2.5,2676,2585,3.5,,,,88.3,87.4,0.9,43.09,42.15,0.9,37.19,35.34,1.8,7.69,17.29,-9.6,4.70,6.32,-1.6,1.8,1.4,0.4,5.9,4.8,1.1,11373,11586,-1.8,751,650,15.5,6.6,791,743,6.5,7.0,0,0,0.0,17.0,15.4,1.6,8865,8899,-0.4,7694,7638,0.7,,,,86.8,85.8,1.0,43.66,45.07,-1.4,10.77,4.77,6.0,2.3,2.6,-0.3,1.1,,,32345,,,2077,,,6.4,,,,,,,,,,,24119,,,20336,,,,,,84.3,,,61.50,,,1.27,,,1.2,,,0.0,,
2026/04/17,2026/04/06,2026/03/01,L03,OLDIES 20(재),0400,,,,,,,8467,8081,4.8,8725,23034,22250,3.5,53315,,,161,230,-30.0,1.9,319,872,-63.4,3.8,3.1,0,3.1,17.2,17.9,-0.7,5739,5456,5.2,3704,3528,5.0,,,,64.5,64.7,-0.2,47.92,46.98,0.9,44.81,42.31,2.5,17.56,16.43,1.1,10.00,9.94,0.1,0.9,0.7,0.2,4.1,2.4,1.7,22800,22686,0.5,1079,1076,0.3,4.7,1088,1080,0.7,4.8,0,0,0.0,12.1,11.5,0.6,15212,14979,1.6,10768,10585,1.7,,,,70.8,70.7,0.1,53.76,53.63,0.1,11.90,9.20,2.7,1.3,1.2,0.1,1.2,,,52374,,,2320,,,4.4,,,,,,,,,,,35067,,,24731,,,,,,70.5,,,70.45,,,2.00,,,0.7,,,0.1,,
2026/04/17,2026/04/06,2026/03/01,L04,,,,,,,,,0,0,,0,0,0,,0,,,0,0,,,0,0,,,0,0,0.0,,,,0,0,,0,0,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,0,0,,,0,0,,,0,0,0.0,,,,0,0,,0,0,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,,,0,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,0,,,0,,,0,,
